season,league,team1,team2,period,mins,prob1,prob1_outcome,probtie,probtie_outcome,prob2,prob2_outcome
2019,FIFA Women's World Cup Final,Germany,China,2,72,0.87,1,0.11,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,73,0.87,1,0.11,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,74,0.87,1,0.12,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,75,0.88,1,0.11,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,76,0.88,1,0.11,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,77,0.88,1,0.11,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,78,0.89,1,0.1,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,79,0.89,1,0.1,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,80,0.9,1,0.09,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,81,0.9,1,0.09,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,82,0.9,1,0.09,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,83,0.91,1,0.08,0,0.01,0
2019,FIFA Women's World Cup Final,Germany,China,2,85,0.92,1,0.08,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,86,0.93,1,0.07,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,87,0.93,1,0.07,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,88,0.94,1,0.06,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,89,0.95,1,0.05,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,90,0.95,1,0.05,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,91,0.95,1,0.05,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,92,0.95,1,0.05,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,93,0.95,1,0.05,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,2,94,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,0,0.59,1,0.28,0,0.13,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,1,0.59,1,0.28,0,0.13,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,2,0.59,1,0.28,0,0.13,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,3,0.6,1,0.28,0,0.12,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,4,0.61,1,0.28,0,0.11,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,5,0.61,1,0.28,0,0.11,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,6,0.61,1,0.28,0,0.11,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,7,0.62,1,0.28,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,8,0.61,1,0.28,0,0.11,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,9,0.61,1,0.28,0,0.11,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,10,0.61,1,0.28,0,0.11,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,11,0.61,1,0.29,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,12,0.61,1,0.29,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,13,0.6,1,0.3,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,14,0.6,1,0.3,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,16,0.59,1,0.31,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,17,0.59,1,0.31,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,18,0.59,1,0.31,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,19,0.6,1,0.3,0,0.1,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,20,0.61,1,0.3,0,0.09,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,21,0.61,1,0.3,0,0.09,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,22,0.6,1,0.31,0,0.09,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,23,0.61,1,0.31,0,0.08,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,24,0.61,1,0.31,0,0.08,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,25,0.34,1,0.3,0,0.36,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,26,0.33,1,0.31,0,0.36,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,27,0.33,1,0.31,0,0.36,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,28,0.34,1,0.31,0,0.35,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,29,0.33,1,0.31,0,0.36,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,30,0.33,1,0.31,0,0.36,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,31,0.32,1,0.31,0,0.37,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,32,0.32,1,0.31,0,0.37,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,33,0.31,1,0.32,0,0.37,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,34,0.31,1,0.31,0,0.38,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,35,0.3,1,0.32,0,0.38,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,36,0.3,1,0.32,0,0.38,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,37,0.3,1,0.32,0,0.38,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,38,0.29,1,0.32,0,0.39,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,39,0.29,1,0.32,0,0.39,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,40,0.28,1,0.32,0,0.4,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,41,0.28,1,0.32,0,0.4,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,42,0.27,1,0.32,0,0.41,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,43,0.27,1,0.32,0,0.41,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,44,0.26,1,0.33,0,0.41,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,45,0.26,1,0.32,0,0.42,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,46,0.25,1,0.32,0,0.43,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,47,0.24,1,0.32,0,0.44,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,48,0.25,1,0.33,0,0.42,0
2019,FIFA Women's World Cup Final,Spain,South Africa,1,49,0.25,1,0.33,0,0.42,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,46,0.26,1,0.33,0,0.41,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,47,0.26,1,0.33,0,0.41,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,48,0.25,1,0.33,0,0.42,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,49,0.26,1,0.33,0,0.41,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,50,0.25,1,0.33,0,0.42,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,51,0.25,1,0.33,0,0.42,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,52,0.24,1,0.33,0,0.43,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,53,0.23,1,0.33,0,0.44,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,54,0.23,1,0.33,0,0.44,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,55,0.22,1,0.33,0,0.45,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,56,0.21,1,0.33,0,0.46,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,57,0.2,1,0.33,0,0.47,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,58,0.19,1,0.33,0,0.48,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,59,0.18,1,0.32,0,0.5,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,60,0.18,1,0.32,0,0.5,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,61,0.17,1,0.32,0,0.51,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,62,0.16,1,0.32,0,0.52,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,63,0.15,1,0.32,0,0.53,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,64,0.15,1,0.31,0,0.54,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,65,0.14,1,0.31,0,0.55,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,66,0.14,1,0.3,0,0.56,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,67,0.13,1,0.3,0,0.57,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,68,0.12,1,0.3,0,0.58,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,69,0.12,1,0.29,0,0.59,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,70,0.38,1,0.59,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,71,0.36,1,0.61,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,72,0.35,1,0.62,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,73,0.34,1,0.63,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,74,0.33,1,0.64,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,75,0.32,1,0.65,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,76,0.3,1,0.67,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,77,0.29,1,0.68,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,78,0.28,1,0.69,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,79,0.27,1,0.7,0,0.03,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,80,0.26,1,0.72,0,0.02,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,81,0.24,1,0.74,0,0.02,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,82,0.27,1,0.73,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,83,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,84,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,85,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,86,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,87,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,88,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,89,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,90,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,91,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,92,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,93,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,94,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,95,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Spain,South Africa,2,96,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Norway,Nigeria,1,0,0.52,1,0.26,0,0.22,0
2019,FIFA Women's World Cup Final,Norway,Nigeria,1,1,0.52,1,0.26,0,0.22,0
2019,FIFA Women's World Cup Final,Norway,Nigeria,1,2,0.51,1,0.26,0,0.23,0
