season,forecast_date,team,make_conf_finals,make_conf_finals_outcome,make_finals,make_finals_outcome,make_playoffs,make_playoffs_outcome,make_second_round,make_second_round_outcome,win_finals,win_finals_outcome
2022,2022-06-03,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Avalanche,1,1,0.89394,1,1,1,1,1,0.5797,1
2022,2022-06-03,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-06-03,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Oilers,1,1,0.10606,0,1,1,1,1,0.04522,0
2022,2022-06-03,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-06-03,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-06-03,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-06-03,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-06-03,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Rangers,1,1,0.75482,0,1,1,1,1,0.27198,0
2022,2022-06-03,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-06-03,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-06-03,Lightning,1,1,0.24518,1,1,1,1,1,0.1031,0
2022,2022-06-03,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-06-03,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-06-03,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Hurricanes,0,0,0,0,1,1,1,1,0,0
2022,2022-06-02,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-06-02,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Avalanche,1,1,0.89204,1,1,1,1,1,0.5714,1
2022,2022-06-02,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Oilers,1,1,0.10796,0,1,1,1,1,0.0448,0
2022,2022-06-02,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-06-02,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Rangers,1,1,0.60298,0,1,1,1,1,0.21738,0
2022,2022-06-02,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-06-02,Lightning,1,1,0.39702,1,1,1,1,1,0.16642,0
2022,2022-06-02,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-06-02,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-06-02,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Hurricanes,0,0,0,0,1,1,1,1,0,0
2022,2022-06-01,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-06-01,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Avalanche,1,1,0.79762,1,1,1,1,1,0.50804,1
2022,2022-06-01,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Oilers,1,1,0.20238,0,1,1,1,1,0.0851,0
2022,2022-06-01,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-06-01,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Rangers,1,1,0.6032,0,1,1,1,1,0.22996,0
2022,2022-06-01,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-06-01,Lightning,1,1,0.3968,1,1,1,1,1,0.1769,0
2022,2022-06-01,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-06-01,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-06-01,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Hurricanes,0,0,0,0,1,1,1,1,0,0
2022,2022-05-31,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-05-31,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Avalanche,1,1,0.79762,1,1,1,1,1,0.49218,1
2022,2022-05-31,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Oilers,1,1,0.20238,0,1,1,1,1,0.08436,0
2022,2022-05-31,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-31,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Rangers,1,1,0.4382,0,1,1,1,1,0.1659,0
2022,2022-05-31,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-05-31,Lightning,1,1,0.5618,1,1,1,1,1,0.25756,0
2022,2022-05-31,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-31,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-31,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Hurricanes,0,0,0,0,1,1,1,1,0,0
2022,2022-05-30,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-05-30,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Avalanche,1,1,0.69108,1,1,1,1,1,0.42834,1
2022,2022-05-30,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Oilers,1,1,0.30892,0,1,1,1,1,0.12714,0
2022,2022-05-30,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-30,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Rangers,1,1,0.44324,0,1,1,1,1,0.1793,0
2022,2022-05-30,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-05-30,Lightning,1,1,0.55676,1,1,1,1,1,0.26522,0
2022,2022-05-30,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-30,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-30,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Hurricanes,0.6152,0,0.2963,0,1,1,1,1,0.12846,0
2022,2022-05-28,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-05-28,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Avalanche,1,1,0.69438,1,1,1,1,1,0.42598,1
2022,2022-05-28,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Oilers,1,1,0.30562,0,1,1,1,1,0.12342,0
2022,2022-05-28,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-28,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Rangers,0.3848,1,0.16692,0,1,1,1,1,0.06636,0
2022,2022-05-28,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-05-28,Lightning,1,1,0.53678,1,1,1,1,1,0.25578,0
2022,2022-05-28,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-28,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-28,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Hurricanes,0.7912,0,0.39164,0,1,1,1,1,0.17702,0
2022,2022-05-27,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-05-27,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Avalanche,1,1,0.6959,1,1,1,1,1,0.4196,1
2022,2022-05-27,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Oilers,1,1,0.3041,0,1,1,1,1,0.1195,0
2022,2022-05-27,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-27,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Rangers,0.2088,1,0.08986,0,1,1,1,1,0.03562,0
2022,2022-05-27,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Blues,0,0,0,0,1,1,1,1,0,0
2022,2022-05-27,Lightning,1,1,0.5185,1,1,1,1,1,0.24826,0
2022,2022-05-27,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-27,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-27,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Hurricanes,0.79032,0,0.38686,0,1,1,1,1,0.18314,0
2022,2022-05-26,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Flames,0,0,0,0,1,1,1,1,0,0
2022,2022-05-26,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Avalanche,0.82184,1,0.56976,1,1,1,1,1,0.34432,1
2022,2022-05-26,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Oilers,1,1,0.33132,0,1,1,1,1,0.131,0
2022,2022-05-26,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-26,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Rangers,0.20968,1,0.08898,0,1,1,1,1,0.03728,0
2022,2022-05-26,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Blues,0.17816,0,0.09892,0,1,1,1,1,0.04058,0
2022,2022-05-26,Lightning,1,1,0.52416,1,1,1,1,1,0.26368,0
2022,2022-05-26,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-26,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-26,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Hurricanes,0.58698,0,0.28848,0,1,1,1,1,0.13702,0
2022,2022-05-25,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Flames,0.13864,0,0.0467,0,1,1,1,1,0.01954,0
2022,2022-05-25,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Avalanche,0.8199,1,0.56866,1,1,1,1,1,0.3421,1
2022,2022-05-25,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Oilers,0.86136,1,0.28278,0,1,1,1,1,0.11278,0
2022,2022-05-25,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-25,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Rangers,0.41302,1,0.18054,0,1,1,1,1,0.0771,0
2022,2022-05-25,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Blues,0.1801,0,0.10186,0,1,1,1,1,0.04348,0
2022,2022-05-25,Lightning,1,1,0.53098,1,1,1,1,1,0.26798,0
2022,2022-05-25,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-25,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-25,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Hurricanes,0.59064,0,0.2889,0,1,1,1,1,0.13042,0
2022,2022-05-24,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Flames,0.13852,0,0.04098,0,1,1,1,1,0.01788,0
2022,2022-05-24,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Avalanche,0.94114,1,0.66224,1,1,1,1,1,0.40686,1
2022,2022-05-24,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Oilers,0.86148,1,0.26394,0,1,1,1,1,0.105,0
2022,2022-05-24,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-24,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Rangers,0.40936,1,0.17802,0,1,1,1,1,0.0702,0
2022,2022-05-24,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Blues,0.05886,0,0.03284,0,1,1,1,1,0.01364,0
2022,2022-05-24,Lightning,1,1,0.53308,1,1,1,1,1,0.256,0
2022,2022-05-24,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-24,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-24,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Hurricanes,0.74456,0,0.37354,0,1,1,1,1,0.17102,0
2022,2022-05-23,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Flames,0.30948,0,0.09568,0,1,1,1,1,0.04114,0
2022,2022-05-23,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Avalanche,0.93902,1,0.6664,1,1,1,1,1,0.40684,1
2022,2022-05-23,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Oilers,0.69052,1,0.20446,0,1,1,1,1,0.07848,0
2022,2022-05-23,Panthers,0,0,0,0,1,1,1,1,0,0
2022,2022-05-23,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Rangers,0.25544,1,0.11202,0,1,1,1,1,0.04316,0
2022,2022-05-23,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Blues,0.06098,0,0.03346,0,1,1,1,1,0.01502,0
2022,2022-05-23,Lightning,1,1,0.51444,1,1,1,1,1,0.24434,0
2022,2022-05-23,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-23,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-23,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Hurricanes,0.74648,0,0.37634,0,1,1,1,1,0.18502,0
2022,2022-05-22,Blue Jackets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Flames,0.48246,0,0.16956,0,1,1,1,1,0.0747,0
2022,2022-05-22,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Avalanche,0.78108,1,0.54114,1,1,1,1,1,0.32284,1
2022,2022-05-22,Stars,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Red Wings,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Oilers,0.51754,1,0.16752,0,1,1,1,1,0.06428,0
2022,2022-05-22,Panthers,0.05356,0,0.0297,0,1,1,1,1,0.01562,0
2022,2022-05-22,Kings,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Wild,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Predators,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Islanders,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Rangers,0.25352,1,0.10928,0,1,1,1,1,0.04546,0
2022,2022-05-22,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Penguins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Sharks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Blues,0.21892,0,0.12178,0,1,1,1,1,0.0523,0
2022,2022-05-22,Lightning,0.94644,1,0.48468,1,1,1,1,1,0.23978,0
2022,2022-05-22,Maple Leafs,0,0,0,0,1,1,0,0,0,0
2022,2022-05-22,Canucks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Golden Knights,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Jets,0,0,0,0,0,0,0,0,0,0
2022,2022-05-22,Capitals,0,0,0,0,1,1,0,0,0,0
2022,2022-05-21,Ducks,0,0,0,0,0,0,0,0,0,0
2022,2022-05-21,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-05-21,Bruins,0,0,0,0,1,1,0,0,0,0
2022,2022-05-21,Sabres,0,0,0,0,0,0,0,0,0,0
