year,office,state,district,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2016,President,TN,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,34.72,0.0241,0
2016,President,TX,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,52.1,0.9433833,1
2016,President,TX,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,43.12,0.0566167,0
2016,President,UT,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,45.05,0.8317667,1
2016,President,UT,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,27.17,0.0339833,0
2016,President,UT,,2016-11-08,2016-11-08 19:00:01 -0500,live,I,Mcmullin,,21.31,0.13425,0
2016,President,VA,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,44.43,0.1806,0
2016,President,VA,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,49.75,0.8194,1
2016,President,VT,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,36.83,0.0168667,0
2016,President,WA,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,52.54,0.9831333,1
2016,President,WI,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,47.22,0.1577,1
2016,President,WI,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,46.45,0.8423,0
2016,President,WV,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,67.85,0.9967333,1
2016,President,WV,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,26.18,0.0032667,0
2016,President,WY,,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,68.17,0.9900333,1
2016,President,WY,,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,21.88,0.0099667,0
2016,President,ME,1,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,39.15,0.08129999999999998,0
2016,President,ME,1,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,53.96,0.9186999999999999,1
2016,President,ME,2,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,51.26,0.48025,1
2016,President,ME,2,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,40.98,0.51975,0
2016,President,NE,1,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,56.18,0.8973167,1
2016,President,NE,1,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,35.46,0.1026833,0
2016,President,NE,2,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,47.16,0.5611666,1
2016,President,NE,2,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,44.92,0.4388333,0
2016,President,NE,3,2016-11-08,2016-11-08 19:00:01 -0500,live,R,Trump,,73.92,0.9922,1
2016,President,NE,3,2016-11-08,2016-11-08 19:00:01 -0500,live,D,Clinton,,19.73,0.007799999999999999,0
2016,President,AK,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,51.28,0.7714334,1
2016,President,AK,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,36.55,0.2285667,0
2016,President,AL,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,62.08,0.9992667000000001,1
2016,President,AL,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,34.36,0.0007332999999999999,0
2016,President,AR,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,60.57,0.9979166,1
2016,President,AR,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,33.65,0.0020833,0
2016,President,AZ,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,48.08,0.6764333,1
2016,President,AZ,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,44.58,0.3235667,0
2016,President,CA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,31.49,0.0004,0
2016,President,CA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,61.48,0.9996,1
2016,President,CO,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,43.25,0.2206667,0
2016,President,CO,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,48.16,0.7793334000000001,1
2016,President,CT,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,40.93,0.0246833,0
2016,President,CT,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,54.57,0.9753166,1
2016,President,DC,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,4.09,8.33e-05,0
2016,President,DC,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,90.86,0.9999167,1
2016,President,DE,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,41.71,0.0827667,0
2016,President,DE,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,53.09,0.9172333,1
2016,President,FL,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,48.6,0.4568333,1
2016,President,FL,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,47.41,0.5431666,0
2016,President,GA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,50.44,0.7662666,1
2016,President,GA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,45.35,0.2337333,0
2016,President,HI,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,30.04,0.01065,0
2016,President,HI,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,62.22,0.9893500000000001,1
2016,President,IA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,51.15,0.7211,1
2016,President,IA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,41.74,0.2789,0
2016,President,ID,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,59.25,0.9937166999999999,1
2016,President,ID,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,27.48,0.0062833,0
2016,President,IL,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,38.36,0.0147333,0
2016,President,IL,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,55.24,0.9852667,1
2016,President,IN,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,56.16,0.9780667,1
2016,President,KS,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,35.74,0.0219333,0
2016,President,KY,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,58.09,0.9956333,1
2016,President,LA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,38.45,0.0043667,0
2016,President,MA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,32.81,0.0008667,0
2016,President,MA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,60.01,0.9991333,1
2016,President,MD,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,33.91,0.0002833,0
2016,President,MD,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,60.33,0.9997166,1
2016,President,ME,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,44.87,0.17056670000000002,0
2016,President,ME,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,47.83,0.8294333,1
2016,President,MI,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,47.25,0.2027333,1
2016,President,MI,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,47.03,0.7972667,0
2016,President,MN,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,44.93,0.1444,0
2016,President,MN,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,46.44,0.8556,1
2016,President,MO,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,56.38,0.97285,1
2016,President,MO,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,37.87,0.027149999999999997,0
2016,President,MS,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,57.86,0.9802167,1
2016,President,MS,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,40.06,0.0197833,0
2016,President,MT,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,55.65,0.9652,1
2016,President,MT,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,35.41,0.0348,0
2016,President,NC,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,49.83,0.45778329999999995,1
2016,President,NC,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,46.17,0.5422167,0
2016,President,ND,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,62.96,0.9804166999999999,1
2016,President,ND,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,27.23,0.0195833,0
2016,President,NE,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,58.75,0.98,1
2016,President,NE,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,33.7,0.02,0
2016,President,NH,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,46.46,0.2984833,0
2016,President,NH,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,46.83,0.7015167,1
2016,President,NJ,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,41.0,0.0276,0
2016,President,NJ,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,54.99,0.9724,1
2016,President,NM,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,40.04,0.1663,0
2016,President,NM,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,48.26,0.8314334,1
2016,President,NM,,2016-11-08,2016-11-08 19:05:02 -0500,live,L,Johnson,,9.34,0.0022667,0
2016,President,NV,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,45.5,0.4238167,0
2016,President,NV,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,47.92,0.5761833,1
2016,President,NY,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,36.51,0.0022667,0
2016,President,NY,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,59.0,0.9977334,1
2016,President,OH,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,51.31,0.6574500000000001,1
2016,President,OH,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,43.24,0.34255,0
2016,President,OK,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,65.32,0.9997333,1
2016,President,OK,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,28.93,0.0002667,0
2016,President,OR,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,39.09,0.0592667,0
2016,President,OR,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,50.07,0.9407333,1
2016,President,PA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,48.17,0.23075000000000004,1
2016,President,PA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,47.46,0.76925,0
2016,President,RI,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,38.9,0.0636,0
2016,President,RI,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,54.41,0.9364,1
2016,President,SC,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,54.94,0.8732833,1
2016,President,SC,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,40.67,0.1267167,0
2016,President,SD,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,61.53,0.9459834,1
2016,President,SD,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,31.74,0.0540167,0
2016,President,TN,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,60.72,0.9803000000000001,1
2016,President,TN,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,34.72,0.0197,0
2016,President,TX,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,52.1,0.9483,1
2016,President,TX,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,43.12,0.051699999999999996,0
2016,President,UT,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,45.05,0.8346167,1
2016,President,UT,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,27.17,0.0321833,0
2016,President,UT,,2016-11-08,2016-11-08 19:05:02 -0500,live,I,Mcmullin,,21.31,0.1332,0
2016,President,VA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,44.43,0.1820833,0
2016,President,VA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,49.75,0.8179167,1
2016,President,VT,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,36.83,0.0158667,0
2016,President,WA,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,52.54,0.9841334,1
2016,President,WI,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,47.22,0.1569167,1
2016,President,WI,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,46.45,0.8430833,0
2016,President,WV,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,67.85,0.9973333,1
2016,President,WV,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,26.18,0.0026667,0
2016,President,WY,,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,68.17,0.9905167,1
2016,President,WY,,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,21.88,0.0094833,0
2016,President,ME,1,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,39.15,0.08138329999999999,0
2016,President,ME,1,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,53.96,0.9186166999999998,1
2016,President,ME,2,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,51.26,0.4893833,1
2016,President,ME,2,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,40.98,0.5106167,0
2016,President,NE,1,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,56.18,0.9013833,1
2016,President,NE,1,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,35.46,0.0986167,0
2016,President,NE,2,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,47.16,0.5669,1
2016,President,NE,2,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,44.92,0.43309999999999993,0
2016,President,NE,3,2016-11-08,2016-11-08 19:05:02 -0500,live,R,Trump,,73.92,0.9925333,1
2016,President,NE,3,2016-11-08,2016-11-08 19:05:02 -0500,live,D,Clinton,,19.73,0.0074667,0
2016,President,AK,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,51.28,0.77155,1
2016,President,AK,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,36.55,0.22845,0
2016,President,AL,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,62.08,0.9992667000000001,1
2016,President,AL,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,34.36,0.0007332999999999999,0
2016,President,AR,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,60.57,0.99795,1
2016,President,AR,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,33.65,0.00205,0
2016,President,AZ,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,48.08,0.6768667,1
2016,President,AZ,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,44.58,0.3231333,0
2016,President,CA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,31.49,0.0004,0
2016,President,CA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,61.48,0.9996,1
2016,President,CO,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,43.25,0.2207167,0
2016,President,CO,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,48.16,0.7792833,1
2016,President,CT,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,40.93,0.0246333,0
2016,President,CT,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,54.57,0.9753667,1
2016,President,DC,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,4.09,8.33e-05,0
2016,President,DC,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,90.86,0.9999167,1
2016,President,DE,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,41.71,0.0827167,0
2016,President,DE,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,53.09,0.9172834000000001,1
2016,President,FL,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,48.6,0.457,1
2016,President,FL,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,47.41,0.543,0
2016,President,GA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,50.44,0.7662167,1
2016,President,GA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,45.35,0.23378329999999997,0
2016,President,HI,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,30.04,0.0106,0
2016,President,HI,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,62.22,0.9894,1
2016,President,IA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,51.15,0.7215833,1
2016,President,IA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,41.74,0.2784167,0
2016,President,ID,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,59.25,0.99375,1
2016,President,ID,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,27.48,0.00625,0
2016,President,IL,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,38.36,0.0147333,0
2016,President,IL,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,55.24,0.9852667,1
2016,President,IN,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,56.16,0.97815,1
2016,President,KS,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,35.74,0.02185,0
2016,President,KY,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,58.09,0.9956333,1
2016,President,LA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,38.45,0.0043667,0
2016,President,MA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,32.81,0.0008667,0
2016,President,MA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,60.01,0.9991333,1
2016,President,MD,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,33.91,0.0002833,0
2016,President,MD,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,60.33,0.9997166,1
2016,President,ME,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,44.87,0.17056670000000002,0
2016,President,ME,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,47.83,0.8294333,1
2016,President,MI,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,47.25,0.20275,1
2016,President,MI,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,47.03,0.7972499999999999,0
2016,President,MN,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,44.93,0.1443667,0
2016,President,MN,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,46.44,0.8556333,1
2016,President,MO,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,56.38,0.9729334000000001,1
2016,President,MO,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,37.87,0.0270667,0
2016,President,MS,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,57.86,0.9802833,1
2016,President,MS,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,40.06,0.0197167,0
2016,President,MT,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,55.65,0.9652833,1
2016,President,MT,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,35.41,0.0347167,0
2016,President,NC,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,49.83,0.4581,1
2016,President,NC,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,46.17,0.5419,0
2016,President,ND,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,62.96,0.9804667,1
2016,President,ND,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,27.23,0.0195333,0
2016,President,NE,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,58.75,0.9800667,1
2016,President,NE,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,33.7,0.0199333,0
2016,President,NH,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,46.46,0.2985333,0
2016,President,NH,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,46.83,0.7014667,1
2016,President,NJ,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,41.0,0.027550000000000005,0
2016,President,NJ,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,54.99,0.97245,1
2016,President,NM,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,40.04,0.1662833,0
2016,President,NM,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,48.26,0.8314499999999999,1
2016,President,NM,,2016-11-08,2016-11-08 19:30:03 -0500,live,L,Johnson,,9.34,0.0022667,0
2016,President,NV,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,45.5,0.4239333,0
2016,President,NV,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,47.92,0.5760667,1
2016,President,NY,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,36.51,0.0022667,0
2016,President,NY,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,59.0,0.9977334,1
2016,President,OH,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,51.31,0.65765,1
2016,President,OH,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,43.24,0.34235,0
2016,President,OK,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,65.32,0.9997333,1
2016,President,OK,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,28.93,0.0002667,0
2016,President,OR,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,39.09,0.0591833,0
2016,President,OR,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,50.07,0.9408166,1
2016,President,PA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,48.17,0.2307667,1
2016,President,PA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,47.46,0.7692333000000001,0
2016,President,RI,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,38.9,0.0635667,0
2016,President,RI,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,54.41,0.9364333,1
2016,President,SC,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,54.94,0.8732167,1
2016,President,SC,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,40.67,0.1267833,0
2016,President,SD,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,61.53,0.9460334,1
2016,President,SD,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,31.74,0.053966700000000006,0
2016,President,TN,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,60.72,0.9804834,1
2016,President,TN,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,34.72,0.0195167,0
2016,President,TX,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,52.1,0.9483666,1
2016,President,TX,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,43.12,0.0516333,0
2016,President,UT,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,45.05,0.8347333,1
2016,President,UT,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,27.17,0.0321,0
2016,President,UT,,2016-11-08,2016-11-08 19:30:03 -0500,live,I,Mcmullin,,21.31,0.1331667,0
2016,President,VA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,44.43,0.18233329999999998,0
2016,President,VA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,49.75,0.8176666,1
2016,President,VT,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,36.83,0.0158167,0
2016,President,WA,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,52.54,0.9841833,1
2016,President,WI,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,47.22,0.1569167,1
2016,President,WI,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,46.45,0.8430833,0
2016,President,WV,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,67.85,1.0,1
2016,President,WV,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,26.18,0.0,0
2016,President,WY,,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,68.17,0.9905334,1
2016,President,WY,,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,21.88,0.0094667,0
2016,President,ME,1,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,39.15,0.0813333,0
2016,President,ME,1,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,53.96,0.9186667,1
2016,President,ME,2,2016-11-08,2016-11-08 19:30:03 -0500,live,R,Trump,,51.26,0.4895333,1
2016,President,ME,2,2016-11-08,2016-11-08 19:30:03 -0500,live,D,Clinton,,40.98,0.5104667,0
