season,date,team1,team2,dh,prob1,prob1_outcome,prob2,prob2_outcome
2017,2017-07-28,Padres,Pirates,0,0.47160660472839233,1,0.5283933952716077,0
2017,2017-07-28,Athletics,Twins,0,0.49849008273317846,0,0.5015099172668216,1
2017,2017-07-28,Cardinals,Diamondbacks,0,0.500853113252065,1,0.49914688674793495,0
2017,2017-07-28,White Sox,Guardians,0,0.3956338696389316,0,0.6043661303610683,1
2017,2017-07-28,Brewers,Cubs,0,0.4407389333677421,1,0.5592610666322579,0
2017,2017-07-28,Rangers,Orioles,0,0.5655401767123587,1,0.4344598232876413,0
2017,2017-07-28,Red Sox,Royals,0,0.5540846769960492,0,0.44591532300395076,1
2017,2017-07-28,Tigers,Astros,0,0.3206207592960164,0,0.6793792407039836,1
2017,2017-07-28,Marlins,Reds,0,0.5920927606261583,1,0.40790723937384166,0
2017,2017-07-28,Blue Jays,Angels,0,0.5405831221994248,0,0.45941687780057516,1
2017,2017-07-28,Yankees,Rays,0,0.5949794803661246,1,0.4050205196338754,0
2017,2017-07-28,Phillies,Braves,0,0.4567514065778071,1,0.5432485934221929,0
2017,2017-07-27,Padres,Mets,0,0.46498548479538765,1,0.5350145152046124,0
2017,2017-07-27,Cardinals,Diamondbacks,0,0.5075041090979374,0,0.4924958909020626,1
2017,2017-07-27,White Sox,Cubs,0,0.3820275082934896,0,0.6179724917065104,1
2017,2017-07-27,Marlins,Reds,0,0.6101684763888862,1,0.38983152361111384,0
2017,2017-07-27,Yankees,Rays,0,0.5671307556850195,1,0.43286924431498053,0
2017,2017-07-27,Blue Jays,Athletics,0,0.5648242336157809,1,0.43517576638421906,0
2017,2017-07-27,Guardians,Angels,0,0.5812211441854186,1,0.4187788558145814,0
2017,2017-07-27,Nationals,Brewers,0,0.6870144180014568,1,0.3129855819985432,0
2017,2017-07-26,Dodgers,Twins,0,0.6206876187771723,1,0.37931238122282773,0
2017,2017-07-26,Padres,Mets,0,0.4687981939650529,1,0.531201806034947,0
2017,2017-07-26,Cardinals,Rockies,0,0.5743011638153321,1,0.42569883618466786,0
2017,2017-07-26,Rangers,Marlins,0,0.6181327108571559,0,0.38186728914284407,1
2017,2017-07-26,White Sox,Cubs,0,0.3690355628608348,0,0.6309644371391652,1
2017,2017-07-26,Guardians,Angels,0,0.6128938376405838,1,0.3871061623594162,0
2017,2017-07-26,Tigers,Royals,0,0.498779190807359,0,0.501220809192641,1
2017,2017-07-26,Blue Jays,Athletics,0,0.560130452472516,1,0.439869547527484,0
2017,2017-07-26,Nationals,Brewers,0,0.5949325739406816,1,0.40506742605931845,0
2017,2017-07-26,Phillies,Astros,0,0.35035375755809856,1,0.6496462424419014,0
2017,2017-07-26,Giants,Pirates,0,0.49539990437836084,1,0.5046000956216392,0
2017,2017-07-26,Mariners,Red Sox,0,0.40684101269162415,0,0.5931589873083758,1
2017,2017-07-26,Diamondbacks,Braves,0,0.5911739776779952,1,0.4088260223220048,0
2017,2017-07-26,Yankees,Reds,0,0.6603992315423617,1,0.3396007684576383,0
2017,2017-07-26,Rays,Orioles,0,0.590051539341398,1,0.409948460658602,0
2017,2017-07-25,Giants,Pirates,0,0.5044058288270578,1,0.49559417117294224,0
2017,2017-07-25,Mariners,Red Sox,0,0.5083528024507111,1,0.4916471975492889,0
2017,2017-07-25,Dodgers,Twins,0,0.673522870918365,1,0.32647712908163495,0
2017,2017-07-25,Padres,Mets,0,0.468132869706577,0,0.531867130293423,1
2017,2017-07-25,Diamondbacks,Braves,0,0.57706814265614,0,0.42293185734385996,1
2017,2017-07-25,Cardinals,Rockies,0,0.5354641123753562,1,0.4645358876246438,0
2017,2017-07-25,Rangers,Marlins,0,0.5558025064075184,1,0.4441974935924816,0
2017,2017-07-25,Guardians,Angels,0,0.6030293830009452,1,0.3969706169990548,0
2017,2017-07-25,Tigers,Royals,0,0.5380994650398909,0,0.4619005349601091,1
2017,2017-07-25,Rays,Orioles,0,0.5876994286784146,1,0.4123005713215854,0
2017,2017-07-25,Blue Jays,Athletics,0,0.514235191813923,1,0.48576480818607704,0
2017,2017-07-25,Yankees,Reds,0,0.612986238282056,1,0.387013761717944,0
2017,2017-07-25,Nationals,Brewers,0,0.5403003495932907,0,0.45969965040670935,1
2017,2017-07-25,Phillies,Astros,0,0.33087952708509055,0,0.6691204729149094,1
2017,2017-07-25,Cubs,White Sox,0,0.6070921886874281,1,0.3929078113125719,0
2017,2017-07-24,Giants,Pirates,0,0.4374854262749994,0,0.5625145737250006,1
2017,2017-07-24,Mariners,Red Sox,0,0.5477672856376422,1,0.4522327143623578,0
2017,2017-07-24,Dodgers,Twins,0,0.695940220620928,1,0.304059779379072,0
2017,2017-07-24,Padres,Mets,0,0.3967941704144519,0,0.603205829585548,1
2017,2017-07-24,Diamondbacks,Braves,0,0.6088362680145158,1,0.39116373198548415,0
2017,2017-07-24,Rangers,Marlins,0,0.555066336408877,0,0.44493366359112296,1
2017,2017-07-24,Cardinals,Rockies,0,0.5164953196776582,1,0.48350468032234184,0
2017,2017-07-24,Guardians,Reds,0,0.6240746910677286,1,0.3759253089322714,0
2017,2017-07-24,Tigers,Royals,0,0.5619980421776203,0,0.4380019578223797,1
2017,2017-07-24,Rays,Orioles,0,0.5418309104118758,0,0.4581690895881242,1
2017,2017-07-24,Blue Jays,Athletics,0,0.5265195514542014,1,0.4734804485457986,0
2017,2017-07-24,Phillies,Astros,0,0.3414655519534785,0,0.6585344480465215,1
2017,2017-07-24,Cubs,White Sox,0,0.6664074522384196,0,0.3335925477615804,1
2017,2017-07-23,Cubs,Cardinals,0,0.6077558987504761,1,0.3922441012495239,0
2017,2017-07-23,Mariners,Yankees,0,0.5161579567924748,0,0.4838420432075252,1
2017,2017-07-23,Dodgers,Braves,0,0.7470583147463798,1,0.25294168525362015,0
2017,2017-07-23,Diamondbacks,Nationals,0,0.48857073774432214,0,0.5114292622556779,1
2017,2017-07-23,Giants,Padres,0,0.5579570357916224,0,0.44204296420837763,1
2017,2017-07-23,Angels,Red Sox,0,0.491277205120692,1,0.508722794879308,0
2017,2017-07-23,Rockies,Pirates,0,0.5241150751090222,1,0.4758849248909778,0
2017,2017-07-23,Royals,White Sox,0,0.581129926518317,1,0.41887007348168304,0
2017,2017-07-23,Twins,Tigers,0,0.5541021990683801,0,0.4458978009316199,1
2017,2017-07-23,Orioles,Astros,0,0.3901464304768184,1,0.6098535695231816,0
2017,2017-07-23,Phillies,Brewers,0,0.45334039507973545,1,0.5466596049202646,0
2017,2017-07-23,Guardians,Blue Jays,0,0.6513916390275786,1,0.3486083609724214,0
2017,2017-07-23,Reds,Marlins,0,0.5055791172826222,1,0.49442088271737783,0
2017,2017-07-23,Mets,Athletics,0,0.564559693657266,0,0.435440306342734,1
2017,2017-07-23,Rays,Rangers,0,0.5244562573138997,0,0.47554374268610033,1
2017,2017-07-22,Mariners,Yankees,0,0.5116031585679226,1,0.4883968414320774,0
2017,2017-07-22,Dodgers,Braves,0,0.6806154242468184,1,0.3193845757531816,0
2017,2017-07-22,Angels,Red Sox,0,0.44630495427197303,1,0.553695045728027,0
2017,2017-07-22,Rockies,Pirates,0,0.5510810738557554,1,0.44891892614424456,0
2017,2017-07-22,Diamondbacks,Nationals,0,0.5064304876583857,0,0.4935695123416143,1
2017,2017-07-22,Royals,White Sox,0,0.6067331124034744,1,0.3932668875965256,0
2017,2017-07-22,Guardians,Blue Jays,0,0.5508096469129476,1,0.44919035308705235,0
2017,2017-07-22,Twins,Tigers,0,0.5157534152846082,1,0.48424658471539184,0
2017,2017-07-22,Reds,Marlins,0,0.4750254198017753,0,0.5249745801982246,1
2017,2017-07-22,Mets,Athletics,0,0.5074166832747661,1,0.4925833167252339,0
2017,2017-07-22,Rays,Rangers,0,0.571603744931345,0,0.428396255068655,1
2017,2017-07-22,Orioles,Astros,0,0.37341349784907546,0,0.6265865021509245,1
2017,2017-07-22,Phillies,Brewers,0,0.4671784229402614,0,0.5328215770597386,1
2017,2017-07-22,Cubs,Cardinals,0,0.6060763553687193,1,0.3939236446312807,0
2017,2017-07-22,Giants,Padres,0,0.5446894791097616,1,0.4553105208902384,0
2017,2017-07-21,Giants,Padres,0,0.5696733290175763,0,0.4303266709824237,1
2017,2017-07-21,Mariners,Yankees,0,0.4846244527260051,0,0.5153755472739949,1
2017,2017-07-21,Dodgers,Braves,0,0.7153177675611092,0,0.2846822324388908,1
2017,2017-07-21,Angels,Red Sox,0,0.4108286143030251,0,0.5891713856969749,1
2017,2017-07-21,Diamondbacks,Nationals,0,0.40408341754314303,1,0.595916582456857,0
2017,2017-07-21,Rockies,Pirates,0,0.559312165404568,0,0.44068783459543204,1
2017,2017-07-21,Royals,White Sox,0,0.6219779214571171,1,0.37802207854288294,0
2017,2017-07-21,Twins,Tigers,0,0.5808717546967714,0,0.41912824530322856,1
2017,2017-07-21,Guardians,Blue Jays,0,0.5671265034026189,1,0.43287349659738106,0
2017,2017-07-21,Reds,Marlins,0,0.4968253672140719,0,0.5031746327859281,1
2017,2017-07-21,Mets,Athletics,0,0.577136093464459,1,0.42286390653554096,0
2017,2017-07-21,Rays,Rangers,0,0.5024313168795587,0,0.49756868312044134,1
2017,2017-07-21,Orioles,Astros,0,0.38202039324173703,0,0.617979606758263,1
2017,2017-07-21,Phillies,Brewers,0,0.4905104896591658,1,0.5094895103408341,0
2017,2017-07-21,Cubs,Cardinals,0,0.5705846831460624,0,0.42941531685393763,1
2017,2017-07-20,Giants,Padres,0,0.6198858737344672,0,0.38011412626553276,1
2017,2017-07-20,Mariners,Yankees,0,0.5075402519824045,0,0.4924597480175955,1
2017,2017-07-20,Dodgers,Braves,0,0.674454841116313,0,0.32554515888368696,1
2017,2017-07-20,Royals,Tigers,0,0.49937581348053717,1,0.5006241865194628,0
2017,2017-07-20,Orioles,Rangers,0,0.43931226633535747,1,0.5606877336646425,0
2017,2017-07-20,Red Sox,Blue Jays,0,0.5752452485577544,0,0.4247547514422456,1
2017,2017-07-20,Reds,Diamondbacks,0,0.5231658104648221,0,0.47683418953517787,1
2017,2017-07-20,Pirates,Brewers,0,0.5446384789268544,1,0.45536152107314565,0
2017,2017-07-20,Mets,Cardinals,0,0.5057368782117698,1,0.4942631217882302,0
2017,2017-07-19,Angels,Nationals,0,0.4492279356408266,1,0.5507720643591734,0
2017,2017-07-19,Royals,Tigers,0,0.48545330049000635,1,0.5145466995099937,0
2017,2017-07-19,White Sox,Dodgers,0,0.40615307553182495,0,0.593846924468175,1
2017,2017-07-19,Red Sox,Blue Jays,0,0.5777661823865017,1,0.4222338176134983,0
2017,2017-07-19,Reds,Diamondbacks,0,0.411873924624141,1,0.588126075375859,0
2017,2017-07-19,Orioles,Rangers,0,0.502627302212064,1,0.497372697787936,0
2017,2017-07-19,Pirates,Brewers,0,0.5447085130801427,1,0.4552914869198573,0
2017,2017-07-19,Mets,Cardinals,0,0.563103360176551,1,0.43689663982344895,0
2017,2017-07-19,Giants,Guardians,0,0.380956501957142,1,0.6190434980428581,0
2017,2017-07-19,Athletics,Rays,0,0.4802020945773039,1,0.5197979054226961,0
2017,2017-07-19,Rockies,Padres,0,0.642979293188405,1,0.35702070681159503,0
2017,2017-07-19,Astros,Mariners,0,0.5754584965542595,0,0.4245415034457405,1
2017,2017-07-19,Twins,Yankees,0,0.4570204080437415,1,0.5429795919562586,0
2017,2017-07-19,Braves,Cubs,0,0.4882982578143221,0,0.5117017421856779,1
2017,2017-07-19,Marlins,Phillies,0,0.6691642200323418,0,0.33083577996765823,1
2017,2017-07-18,Giants,Guardians,0,0.4296220080916198,1,0.5703779919083802,0
2017,2017-07-18,Angels,Nationals,0,0.53826009080319,0,0.46173990919680996,1
2017,2017-07-18,Athletics,Rays,0,0.4912615484779768,0,0.5087384515220232,1
2017,2017-07-18,Rockies,Padres,0,0.6115725430726281,1,0.3884274569273719,0
2017,2017-07-18,Royals,Tigers,0,0.5467692911823425,0,0.4532307088176575,1
2017,2017-07-18,Red Sox,Blue Jays,0,0.5315788691516529,1,0.46842113084834713,0
2017,2017-07-18,White Sox,Dodgers,0,0.30415526410088595,0,0.695844735899114,1
2017,2017-07-18,Astros,Mariners,0,0.6395226250215912,1,0.3604773749784088,0
2017,2017-07-18,Twins,Yankees,0,0.4373771428271912,0,0.5626228571728088,1
2017,2017-07-18,Braves,Cubs,0,0.4618803002267694,0,0.5381196997732306,1
2017,2017-07-18,Reds,Diamondbacks,0,0.447672361225142,0,0.552327638774858,1
2017,2017-07-18,Mets,Cardinals,0,0.5013824354583607,0,0.4986175645416393,1
2017,2017-07-18,Marlins,Phillies,0,0.6191403804280975,0,0.3808596195719025,1
2017,2017-07-18,Orioles,Rangers,0,0.4921326457318098,1,0.5078673542681902,0
2017,2017-07-18,Pirates,Brewers,0,0.5378592309540773,1,0.4621407690459227,0
2017,2017-07-17,Giants,Guardians,0,0.4515902675670703,0,0.5484097324329297,1
2017,2017-07-17,Athletics,Rays,0,0.475564218590044,0,0.5244357814099561,1
2017,2017-07-17,Rockies,Padres,0,0.6152037824416606,1,0.38479621755833937,0
2017,2017-07-17,Royals,Tigers,0,0.6040166656091244,0,0.39598333439087563,1
2017,2017-07-17,Twins,Yankees,0,0.4746002139408901,1,0.52539978605911,0
2017,2017-07-17,Astros,Mariners,0,0.6574220422990281,0,0.3425779577009719,1
2017,2017-07-17,Braves,Cubs,0,0.4568592890891406,0,0.5431407109108595,1
2017,2017-07-17,Mets,Cardinals,0,0.5301226252953964,0,0.46987737470460356,1
2017,2017-07-17,Marlins,Phillies,0,0.5826314685088592,1,0.41736853149114084,0
2017,2017-07-17,Orioles,Rangers,0,0.47836347737826307,1,0.521636522621737,0
2017,2017-07-17,Pirates,Brewers,0,0.5174915827189059,1,0.48250841728109406,0
2017,2017-07-17,Red Sox,Blue Jays,0,0.5780934002638977,0,0.42190659973610234,1
2017,2017-07-17,Reds,Nationals,0,0.4235972953825097,0,0.5764027046174903,1
2017,2017-07-16,Red Sox,Yankees,0,0.552633243286923,1,0.447366756713077,0
2017,2017-07-16,Padres,Giants,0,0.47739673804846305,1,0.522603261951537,0
2017,2017-07-16,Athletics,Guardians,0,0.49862162314534414,1,0.5013783768546558,0
2017,2017-07-16,Angels,Rays,0,0.48246242296904285,1,0.5175375770309572,0
2017,2017-07-16,Royals,Rangers,0,0.4553623831030913,1,0.5446376168969087,0
2017,2017-07-16,White Sox,Mariners,0,0.45286664620418615,0,0.5471333537958138,1
2017,2017-07-16,Brewers,Phillies,0,0.6287937010024769,0,0.3712062989975231,1
2017,2017-07-16,Astros,Twins,0,0.7040681209996585,1,0.29593187900034146,0
2017,2017-07-16,Orioles,Cubs,0,0.4275334215245701,0,0.5724665784754299,1
2017,2017-07-16,Braves,Diamondbacks,0,0.47049507345723623,1,0.5295049265427638,0
2017,2017-07-16,Pirates,Cardinals,0,0.48742017343677974,1,0.5125798265632202,0
2017,2017-07-16,Tigers,Blue Jays,0,0.5118083034439455,1,0.48819169655605454,0
2017,2017-07-16,Reds,Nationals,0,0.47176824231980236,0,0.5282317576801976,1
2017,2017-07-16,Mets,Rockies,0,0.5609319844948496,0,0.4390680155051504,1
2017,2017-07-16,Marlins,Dodgers,0,0.3848419067703785,0,0.6151580932296214,1
2017,2017-07-16,Red Sox,Yankees,1,0.5287615865085497,0,0.47123841349145035,1
2017,2017-07-15,Angels,Rays,0,0.4983401688862881,0,0.5016598311137119,1
2017,2017-07-15,Athletics,Guardians,0,0.36823701654669544,1,0.6317629834533045,0
2017,2017-07-15,Padres,Giants,0,0.4419177874349232,1,0.5580822125650768,0
2017,2017-07-15,Royals,Rangers,0,0.49213618769600137,0,0.5078638123039987,1
2017,2017-07-15,White Sox,Mariners,0,0.4525975938450304,0,0.5474024061549696,1
2017,2017-07-15,Brewers,Phillies,0,0.6296589057353981,1,0.37034109426460193,0
2017,2017-07-15,Braves,Diamondbacks,0,0.529353345463332,1,0.470646654536668,0
2017,2017-07-15,Reds,Nationals,0,0.37026555305630926,0,0.6297344469436907,1
2017,2017-07-15,Astros,Twins,0,0.6114495601545209,0,0.3885504398454791,1
2017,2017-07-15,Mets,Rockies,0,0.5154091156929083,1,0.48459088430709174,0
2017,2017-07-15,Marlins,Dodgers,0,0.3789823234724523,0,0.6210176765275477,1
2017,2017-07-15,Orioles,Cubs,0,0.4325334705612705,0,0.5674665294387295,1
2017,2017-07-15,Pirates,Cardinals,0,0.5558879597724095,0,0.44411204022759054,1
2017,2017-07-15,Tigers,Blue Jays,0,0.5827595576632504,1,0.4172404423367496,0
2017,2017-07-15,Red Sox,Yankees,0,0.6158455351438883,0,0.3841544648561117,1
2017,2017-07-14,Padres,Giants,0,0.4594053495911606,0,0.5405946504088395,1
2017,2017-07-14,Angels,Rays,0,0.5004021325290212,0,0.4995978674709788,1
2017,2017-07-14,Athletics,Guardians,0,0.42595473475775586,1,0.5740452652422441,0
2017,2017-07-14,Royals,Rangers,0,0.5071488757885014,0,0.49285112421149857,1
2017,2017-07-14,White Sox,Mariners,0,0.4099109875000466,0,0.5900890124999534,1
2017,2017-07-14,Brewers,Phillies,0,0.6374499311725184,1,0.36255006882748164,0
2017,2017-07-14,Astros,Twins,0,0.6714461000582259,1,0.3285538999417741,0
2017,2017-07-14,Braves,Diamondbacks,0,0.4901881567366565,1,0.5098118432633435,0
2017,2017-07-14,Red Sox,Yankees,0,0.5501315029548655,1,0.44986849704513454,0
2017,2017-07-14,Tigers,Blue Jays,0,0.5364105916236745,0,0.46358940837632545,1
2017,2017-07-14,Reds,Nationals,0,0.4317209426248243,0,0.5682790573751757,1
2017,2017-07-14,Mets,Rockies,0,0.5349749014546107,1,0.4650250985453893,0
2017,2017-07-14,Marlins,Dodgers,0,0.4613312345593393,0,0.5386687654406608,1
2017,2017-07-14,Orioles,Cubs,0,0.49820912677633616,0,0.5017908732236638,1
2017,2017-07-14,Pirates,Cardinals,0,0.5241623473047743,1,0.4758376526952257,0
2017,2017-07-09,Guardians,Tigers,0,0.6403810330277038,0,0.35961896697229623,1
2017,2017-07-09,Mariners,Athletics,0,0.6088492997466128,1,0.39115070025338716,0
2017,2017-07-09,Dodgers,Royals,0,0.6960157779469851,1,0.3039842220530149,0
2017,2017-07-09,Diamondbacks,Reds,0,0.5510584288112766,0,0.44894157118872335,1
2017,2017-07-09,Giants,Marlins,0,0.5239237201710234,0,0.4760762798289766,1
2017,2017-07-09,Rockies,White Sox,0,0.5225353695533405,1,0.47746463044665954,0
2017,2017-07-09,Rangers,Angels,0,0.6263378624059625,0,0.37366213759403755,1
2017,2017-07-09,Cardinals,Mets,0,0.49968030966311594,1,0.5003196903368841,0
2017,2017-07-09,Twins,Orioles,0,0.5275418149327238,0,0.4724581850672762,1
2017,2017-07-09,Nationals,Braves,0,0.5916255125433891,1,0.40837448745661087,0
2017,2017-07-09,Phillies,Padres,0,0.5061519903594632,1,0.49384800964053677,0
2017,2017-07-09,Cubs,Pirates,0,0.6396136076750351,0,0.36038639232496494,1
2017,2017-07-09,Rays,Red Sox,0,0.49714593671232005,1,0.5028540632876799,0
2017,2017-07-09,Blue Jays,Astros,0,0.46255238265398163,0,0.5374476173460183,1
2017,2017-07-09,Yankees,Brewers,0,0.5631719195790166,0,0.4368280804209834,1
2017,2017-07-08,Mariners,Athletics,0,0.6061183215099297,0,0.3938816784900703,1
2017,2017-07-08,Diamondbacks,Reds,0,0.6116465126880211,0,0.38835348731197894,1
2017,2017-07-08,Giants,Marlins,0,0.5342955261634119,0,0.4657044738365881,1
2017,2017-07-08,Rockies,White Sox,0,0.5432206043466489,0,0.45677939565335113,1
2017,2017-07-08,Rangers,Angels,0,0.5786760951158427,1,0.4213239048841573,0
2017,2017-07-08,Guardians,Tigers,0,0.5818239744945592,1,0.41817602550544075,0
2017,2017-07-08,Cubs,Pirates,0,0.6031249456845696,0,0.39687505431543035,1
2017,2017-07-08,Dodgers,Royals,0,0.6331919107604919,1,0.36680808923950814,0
2017,2017-07-08,Cardinals,Mets,0,0.5318240576770297,1,0.46817594232297033,0
2017,2017-07-08,Rays,Red Sox,0,0.5012927852086176,1,0.49870721479138236,0
2017,2017-07-08,Nationals,Braves,0,0.6642438218235431,0,0.33575617817645687,1
2017,2017-07-08,Phillies,Padres,0,0.5186245829015197,0,0.4813754170984803,1
2017,2017-07-08,Twins,Orioles,0,0.5641088111933649,0,0.43589118880663513,1
2017,2017-07-08,Blue Jays,Astros,0,0.4330818997308232,1,0.5669181002691768,0
2017,2017-07-08,Yankees,Brewers,0,0.5842514435744954,1,0.41574855642550457,0
2017,2017-07-07,Giants,Marlins,0,0.461919587039406,0,0.5380804129605941,1
2017,2017-07-07,Mariners,Athletics,0,0.5788887364448314,1,0.4211112635551686,0
2017,2017-07-07,Dodgers,Royals,0,0.6393986071300222,1,0.36060139286997783,0
2017,2017-07-07,Diamondbacks,Reds,0,0.6410198269189555,1,0.35898017308104446,0
2017,2017-07-07,Rockies,White Sox,0,0.5841748972052965,1,0.4158251027947035,0
2017,2017-07-07,Cardinals,Mets,0,0.5369431568232541,0,0.4630568431767459,1
2017,2017-07-07,Twins,Orioles,0,0.5165121449483929,1,0.4834878550516071,0
2017,2017-07-07,Rangers,Angels,0,0.5737161546773158,1,0.42628384532268415,0
2017,2017-07-07,Guardians,Tigers,0,0.6544793805299787,1,0.34552061947002133,0
2017,2017-07-07,Rays,Red Sox,0,0.4777167975594061,0,0.5222832024405939,1
2017,2017-07-07,Blue Jays,Astros,0,0.46381158990965177,0,0.5361884100903482,1
2017,2017-07-07,Yankees,Brewers,0,0.5780630948900002,0,0.4219369051099998,1
2017,2017-07-07,Nationals,Braves,0,0.7065651756656944,1,0.29343482433430557,0
2017,2017-07-07,Phillies,Padres,0,0.5288141367706304,0,0.4711858632293696,1
2017,2017-07-07,Cubs,Pirates,0,0.5504775589436073,1,0.4495224410563927,0
2017,2017-07-06,Mariners,Athletics,0,0.5958844168650148,0,0.4041155831349852,1
2017,2017-07-06,Dodgers,Diamondbacks,0,0.6089828869951677,1,0.39101711300483233,0
2017,2017-07-06,Nationals,Braves,0,0.6446655506545069,0,0.3553344493454931,1
2017,2017-07-06,Twins,Orioles,0,0.5173737490420995,1,0.48262625095790046,0
2017,2017-07-06,Guardians,Padres,0,0.6135103487193688,1,0.3864896512806312,0
2017,2017-07-06,Rays,Red Sox,0,0.41992909966288655,1,0.5800709003371134,0
2017,2017-07-06,Blue Jays,Astros,0,0.35664524759110966,1,0.6433547524088903,0
2017,2017-07-06,Phillies,Pirates,0,0.4735722716674917,0,0.5264277283325083,1
2017,2017-07-06,Rockies,Reds,0,0.6018454959460339,0,0.39815450405396613,1
2017,2017-07-06,Cubs,Brewers,0,0.5842138512451847,0,0.41578614875481534,1
2017,2017-07-06,Cardinals,Marlins,0,0.559522251126272,1,0.44047774887372804,0
2017,2017-07-06,Tigers,Giants,0,0.5441063487475346,1,0.4558936512524654,0
2017,2017-07-05,Mariners,Royals,0,0.5425440539653695,0,0.45745594603463047,1
2017,2017-07-05,Dodgers,Diamondbacks,0,0.6338543093872058,1,0.36614569061279423,0
2017,2017-07-05,Rockies,Reds,0,0.5792731101358294,1,0.4207268898641706,0
2017,2017-07-05,Cardinals,Marlins,0,0.5582945219125017,0,0.44170547808749827,1
2017,2017-07-05,Twins,Angels,0,0.5597224881700437,0,0.44027751182995634,1
2017,2017-07-05,Rangers,Red Sox,0,0.5074690188201755,1,0.4925309811798245,0
2017,2017-07-05,Braves,Astros,0,0.41607104728450073,0,0.5839289527154993,1
2017,2017-07-05,Guardians,Padres,0,0.6616811192372053,0,0.3383188807627947,1
2017,2017-07-05,Tigers,Giants,0,0.5499621728550161,0,0.45003782714498386,1
2017,2017-07-05,Brewers,Orioles,0,0.5342682563887345,1,0.46573174361126546,0
2017,2017-07-05,Phillies,Pirates,0,0.4565900314445023,0,0.5434099685554977,1
2017,2017-07-05,Athletics,White Sox,0,0.5501410722073222,1,0.4498589277926778,0
2017,2017-07-05,Cubs,Rays,0,0.5803678275064762,1,0.4196321724935238,0
2017,2017-07-05,Yankees,Blue Jays,0,0.5787684228210599,0,0.4212315771789401,1
2017,2017-07-04,Dodgers,Diamondbacks,0,0.7141104513256442,1,0.2858895486743558,0
2017,2017-07-04,Rockies,Reds,0,0.5755670747173194,0,0.4244329252826806,1
2017,2017-07-04,Rangers,Red Sox,0,0.5503312590407342,0,0.4496687409592658,1
2017,2017-07-04,Braves,Astros,0,0.4211799291646914,0,0.5788200708353086,1
2017,2017-07-04,Guardians,Padres,0,0.7343615113445465,0,0.2656384886554535,1
2017,2017-07-04,Mariners,Royals,0,0.540396080544086,0,0.45960391945591395,1
2017,2017-07-04,Brewers,Orioles,0,0.5655013783987123,1,0.4344986216012877,0
2017,2017-07-04,Athletics,White Sox,0,0.5274508328004044,1,0.4725491671995956,0
2017,2017-07-04,Phillies,Pirates,0,0.43097412523456724,0,0.5690258747654328,1
2017,2017-07-04,Cubs,Rays,0,0.5892989771841664,0,0.41070102281583365,1
2017,2017-07-04,Cardinals,Marlins,0,0.552080580103199,0,0.44791941989680095,1
2017,2017-07-04,Twins,Angels,0,0.48869810245532913,1,0.5113018975446708,0
2017,2017-07-04,Tigers,Giants,0,0.6475869530261202,1,0.35241304697387976,0
2017,2017-07-04,Yankees,Blue Jays,0,0.5794234057910652,0,0.4205765942089348,1
2017,2017-07-04,Nationals,Mets,0,0.5657963241787535,1,0.4342036758212465,0
2017,2017-07-03,Mariners,Royals,0,0.5634619563815516,0,0.4365380436184484,1
2017,2017-07-03,Athletics,White Sox,0,0.4919466395802327,0,0.5080533604197672,1
2017,2017-07-03,Twins,Angels,0,0.48431823466648655,1,0.5156817653335135,0
2017,2017-07-03,Rockies,Reds,0,0.5852423225784269,1,0.4147576774215731,0
2017,2017-07-03,Rangers,Red Sox,0,0.506312025543486,0,0.493687974456514,1
2017,2017-07-03,Cardinals,Marlins,0,0.5531554199964199,1,0.44684458000358007,0
2017,2017-07-03,Yankees,Blue Jays,0,0.5699500359005759,1,0.4300499640994241,0
2017,2017-07-03,Phillies,Pirates,0,0.45329661855747,1,0.54670338144253,0
2017,2017-07-03,Nationals,Mets,0,0.5845644900093961,1,0.41543550999060386,0
2017,2017-07-03,Brewers,Orioles,0,0.5317663167377403,1,0.46823368326225967,0
2017,2017-07-02,Cardinals,Nationals,0,0.44772268888164135,0,0.5522773111183586,1
2017,2017-07-02,Padres,Dodgers,0,0.3530437182813745,1,0.6469562817186255,0
2017,2017-07-02,Diamondbacks,Rockies,0,0.559437470404566,1,0.44056252959543396,0
2017,2017-07-02,Athletics,Braves,0,0.5687109239415673,0,0.4312890760584327,1
2017,2017-07-02,Angels,Mariners,0,0.47929942995219676,0,0.5207005700478032,1
2017,2017-07-02,Royals,Twins,0,0.5430438463301546,1,0.45695615366984543,0
2017,2017-07-02,White Sox,Rangers,0,0.5009399372654924,1,0.49906006273450765,0
2017,2017-07-02,Brewers,Marlins,0,0.5235879759081234,0,0.47641202409187655,1
2017,2017-07-02,Astros,Yankees,0,0.5725895343983177,1,0.4274104656016823,0
2017,2017-07-02,Orioles,Rays,0,0.48659413900111653,1,0.5134058609988834,0
2017,2017-07-02,Pirates,Giants,0,0.5298531404648528,0,0.47014685953514723,1
2017,2017-07-02,Tigers,Guardians,0,0.5059435803935307,0,0.4940564196064693,1
2017,2017-07-02,Reds,Cubs,0,0.4373328080628142,0,0.5626671919371857,1
2017,2017-07-02,Mets,Phillies,0,0.6184124787255951,0,0.3815875212744049,1
2017,2017-07-02,Blue Jays,Red Sox,0,0.4525463577809989,0,0.5474536422190011,1
2017,2017-07-01,Padres,Dodgers,0,0.30743110420890035,0,0.6925688957910996,1
2017,2017-07-01,Diamondbacks,Rockies,0,0.5780544502855451,1,0.42194554971445486,0
